0,0:1,185:1,712:0.0625,714:0.25,716:0.00523560209424,718:0.25,720:0.0625,722:0.00103598314801,724:0.25,726:0.0625,728:0.25,7|1|7:1,
1,0:1,210:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0111886179985,724:1.0,726:0.0625,728:1.0,10|2|3:1,
0,2:1,163:1,712:0.1875,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.00759720975205,724:0.6875,726:0.1875,728:0.5625,10|8|9:1,
0,1:1,29:1,712:0.125,714:0.375,716:0.0,718:0.0,720:0.0,722:0.0258995787002,724:0.375,726:0.125,728:0.3125,10|2|6:1,
0,1:1,179:1,712:0.0625,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.000276262172802,724:0.9375,726:0.0625,728:0.9375,1|2|2:1,
0,0:1,29:1,712:0.125,714:0.625,716:0.0,718:0.0,720:0.0,722:0.000828786518406,724:0.625,726:0.125,728:0.5625,9|4|4:1,
1,2:1,12:1,712:0.75,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0946888597279,724:1.0,726:0.75,728:0.3125,3|9|1:1,
1,1:1,200:1,712:0.4375,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.054768975758,724:0.9375,726:0.4375,728:0.5625,9|7|3:1,
1,1:1,25:1,712:0.5625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.254506526694,724:1.0,726:0.5625,728:0.5,2|8|4:1,
1,2:1,196:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00435112922163,724:1.0,726:0.125,728:0.9375,4|8|1:1,
1,1:1,146:1,712:0.1875,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00973824159127,724:0.9375,726:0.1875,728:0.8125,2|1|10:1,
0,0:1,14:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.000345327716002,724:0.8125,726:0.0625,728:0.8125,3|1|2:1,
0,1:1,24:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.000414393259203,724:0.4375,726:0.0625,728:0.4375,8|1|8:1,
1,1:1,702:1,712:0.5625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0995925132951,724:1.0,726:0.5625,728:0.4375,7|3|4:1,
0,1:1,36:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0184405000345,724:0.875,726:0.1875,728:0.375,3|6|5:1,
0,0:1,12:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.8125,9|3|1:1,
0,0:1,43:1,712:0.125,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.1875,8|9|10:1,
0,2:1,711:1,712:0.4375,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0393673596243,724:0.875,726:0.4375,728:0.5,2|6|9:1,
0,2:1,320:1,712:0.0625,714:0.625,716:0.0,718:0.0,720:0.0,722:0.000345327716002,724:0.625,726:0.0625,728:0.625,6|10|9:1,
0,0:1,451:1,712:0.0625,714:0.375,716:0.0,718:0.0,720:0.0,722:0.000138131086401,724:0.375,726:0.0625,728:0.375,10|8|8:1,
1,2:1,20:1,712:0.1875,714:0.875,716:0.00523560209424,718:0.3125,720:0.0625,722:0.00117411423441,724:0.875,726:0.1875,728:0.3125,4|8|8:1,
0,0:1,208:1,712:0.1875,714:0.75,716:0.00523560209424,718:0.4375,720:0.0625,722:0.00400580150563,724:0.75,726:0.125,728:0.4375,4|3|6:1,
0,1:1,12:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.875,1|3|10:1,
1,0:1,107:1,712:0.25,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0248635955522,724:0.875,726:0.25,728:0.3125,5|10|2:1,
1,0:1,65:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0348780993163,724:0.875,726:0.1875,728:0.3125,2|8|5:1,
1,1:1,84:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00290075281442,724:0.4375,726:0.125,728:0.3125,7|5|1:1,
0,1:1,159:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.000207196629601,724:0.4375,726:0.0625,728:0.4375,8|2|5:1,
1,5:1,711:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00248635955522,724:1.0,726:0.1875,728:0.875,5|5|1:1,
1,2:1,24:1,712:0.125,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.000207196629601,724:0.75,726:0.0625,728:0.75,8|3|9:1,
0,2:1,153:1,712:0.1875,714:0.5625,716:0.0314136125654,718:0.5,720:0.125,722:0.00669935769045,724:0.5625,726:0.1875,728:0.4375,5|2|2:1,
0,1:1,158:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.000621589888804,724:1.0,726:0.0625,728:1.0,4|5|8:1,
1,1:1,18:1,712:0.5,714:1.0,716:0.00523560209424,718:0.5625,720:0.0625,722:0.0420609158091,724:0.8125,726:0.25,728:0.5625,7|5|4:1,
1,0:1,67:1,712:0.25,714:0.75,716:0.0157068062827,718:0.4375,720:0.0625,722:0.00448926030803,724:0.75,726:0.1875,728:0.375,4|8|6:1,
0,2:1,711:1,712:0.1875,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00904758615927,724:0.8125,726:0.1875,728:0.375,8|4|5:1,
1,2:1,23:1,712:0.125,714:1.0,716:0.0104712041885,718:0.9375,720:0.0625,722:0.00973824159127,724:1.0,726:0.125,728:0.9375,5|5|4:1,
1,0:1,12:1,712:0.625,714:0.875,716:0.0575916230366,718:0.625,720:0.1875,722:0.0321845431314,724:0.875,726:0.625,728:0.3125,6|10|6:1,
1,1:1,207:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.000345327716002,724:1.0,726:0.0625,728:1.0,1|2|4:1,
0,0:1,22:1,712:0.0625,714:0.25,716:0.0,718:0.0,720:0.0,722:0.00151944195041,724:0.25,726:0.0625,728:0.25,1|9|5:1,
0,2:1,49:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.00131224532081,724:0.6875,726:0.0625,728:0.6875,3|1|4:1,
0,1:1,313:1,712:0.0625,714:0.625,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.625,1|4|2:1,
1,0:1,711:1,712:0.625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00953104496167,724:0.8125,726:0.5625,728:0.0625,10|5|8:1,
1,1:1,23:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.000621589888804,724:1.0,726:0.0625,728:1.0,2|1|2:1,
1,1:1,316:1,712:0.9375,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.112024311071,724:0.9375,726:0.9375,728:0.0625,8|1|8:1,
0,2:1,28:1,712:0.0625,714:0.625,716:0.0,718:0.0,720:0.0,722:0.00801160301126,724:0.625,726:0.0625,728:0.625,10|1|4:1,
1,1:1,20:1,712:0.1875,714:0.875,716:0.0157068062827,718:0.875,720:0.1875,722:0.0445472753643,724:0.875,726:0.1875,728:0.75,3|3|6:1,
1,0:1,34:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0138821741833,724:1.0,726:0.0625,728:1.0,1|7|8:1,
0,0:1,19:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.000138131086401,724:0.8125,726:0.0625,728:0.8125,3|5|1:1,
1,0:1,711:1,712:0.5,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0642309551765,724:1.0,726:0.4375,728:0.375,2|10|2:1,
1,2:1,711:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:1.0,726:0.0625,728:1.0,5|2|2:1,
1,2:1,22:1,712:0.3125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0163685337385,724:1.0,726:0.3125,728:0.75,6|8|5:1,
0,0:1,16:1,712:0.1875,714:0.5,716:0.0104712041885,718:0.375,720:0.0625,722:0.0118102078873,724:0.5,726:0.1875,728:0.375,10|2|5:1,
0,2:1,43:1,712:0.3125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00856412735686,724:0.875,726:0.25,728:0.125,6|8|3:1,
1,0:1,52:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0226534981698,724:1.0,726:0.0625,728:1.0,4|2|7:1,
0,0:1,39:1,712:0.125,714:0.5625,716:0.0,718:0.0,720:0.0,722:0.00193383520961,724:0.5625,726:0.125,728:0.5,6|6|6:1,
1,0:1,69:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00863319290006,724:1.0,726:0.0625,728:1.0,10|10|9:1,
1,0:1,16:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0252089232682,724:1.0,726:0.125,728:0.9375,4|3|2:1,
0,1:1,53:1,712:0.0625,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0133987153809,724:0.9375,726:0.0625,728:0.9375,7|3|7:1,
0,0:1,38:1,712:0.25,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.0156088127633,724:0.4375,726:0.25,728:0.0625,10|7|4:1,
1,1:1,711:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0598107604116,724:1.0,726:0.25,728:0.5625,1|7|7:1,
0,1:1,337:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00179570412321,724:0.875,726:0.0625,728:0.875,4|3|8:1,
1,1:1,12:1,712:0.25,714:0.75,716:0.0261780104712,718:0.6875,720:0.125,722:0.00573244008564,724:0.75,726:0.25,728:0.3125,9|9|8:1,
1,2:1,480:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00918571724567,724:1.0,726:0.0625,728:0.875,5|8|3:1,
1,0:1,460:1,712:0.3125,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.0361212790939,724:0.6875,726:0.3125,728:0.4375,3|2|6:1,
1,0:1,19:1,712:0.1875,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00808066855446,724:0.9375,726:0.1875,728:0.8125,3|3|7:1,
1,0:1,103:1,712:0.8125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.103667380344,724:1.0,726:0.8125,728:0.125,6|7|5:1,
1,1:1,15:1,712:0.4375,714:1.0,716:0.0,718:0.0,720:0.0,722:0.022722563713,724:1.0,726:0.375,728:0.0625,9|5|2:1,
1,3:1,711:1,712:0.125,714:0.9375,716:0.0104712041885,718:0.375,720:0.0625,722:0.00131224532081,724:0.375,726:0.0625,728:0.375,7|8|4:1,
1,0:1,131:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.000690655432005,724:1.0,726:0.1875,728:0.6875,2|4|7:1,
0,0:1,129:1,712:0.25,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0154016161337,724:0.875,726:0.1875,728:0.375,1|7|4:1,
1,1:1,46:1,712:0.1875,714:0.75,716:0.0,718:0.0,720:0.0,722:0.00366047378963,724:0.75,726:0.1875,728:0.625,7|2|6:1,
1,2:1,89:1,712:0.25,714:1.0,716:0.17277486911,718:1.0,720:0.25,722:0.0349471648595,724:1.0,726:0.25,728:0.8125,2|2|10:1,
1,0:1,282:1,712:0.4375,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0292147247738,724:0.9375,726:0.4375,728:0.4375,9|3|4:1,
1,2:1,110:1,712:0.875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.105117756751,724:1.0,726:0.875,728:0.125,6|1|9:1,
0,1:1,59:1,712:0.0625,714:0.75,716:0.0,718:0.0,720:0.0,722:0.00124317977761,724:0.75,726:0.0625,728:0.75,4|6|8:1,
1,0:1,20:1,712:0.625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0743835900269,724:1.0,726:0.625,728:0.0625,6|1|4:1,
0,0:1,76:1,712:0.1875,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.00455832585123,724:0.6875,726:0.1875,728:0.125,7|8|1:1,
1,0:1,19:1,712:0.1875,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00621589888804,724:0.9375,726:0.1875,728:0.8125,8|10|4:1,
0,0:1,402:1,712:0.125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0127080599489,724:0.875,726:0.125,728:0.75,1|2|3:1,
0,0:1,12:1,712:0.0625,714:0.75,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.75,6|4|5:1,
0,0:1,47:1,712:0.25,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.0636784308309,724:0.6875,726:0.25,728:0.4375,10|8|7:1,
0,3:1,711:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.875,7|10|8:1,
0,1:1,20:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:1.0,7|2|5:1,
1,1:1,26:1,712:0.0625,714:0.25,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.25,2|4|6:1,
1,1:1,93:1,712:0.0625,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00200290075281,724:0.9375,726:0.0625,728:0.9375,2|6|7:1,
1,0:1,63:1,712:0.6875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0779749982734,724:1.0,726:0.6875,728:0.375,10|1|3:1,
0,0:1,26:1,712:0.1875,714:0.5625,716:0.0,718:0.0,720:0.0,722:0.00103598314801,724:0.5625,726:0.1875,728:0.4375,5|9|9:1,
0,1:1,17:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.4375,4|6|7:1,
1,0:1,16:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:1.0,9|2|3:1,
1,2:1,17:1,712:0.25,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0497962566476,724:0.9375,726:0.25,728:0.5625,5|1|2:1,
0,1:1,22:1,712:0.0625,714:0.125,716:0.0,718:0.0,720:0.0,722:0.000138131086401,724:0.125,726:0.0625,728:0.125,9|5|9:1,
0,1:1,697:1,712:0.375,714:0.625,716:0.0,718:0.0,720:0.0,722:0.0406105394019,724:0.625,726:0.375,728:0.0625,9|10|3:1,
0,0:1,347:1,712:0.25,714:0.25,716:0.0,718:0.0,720:0.0,722:0.0180261067753,724:0.25,726:0.25,728:0.0625,1|3|2:1,
1,2:1,515:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00421299813523,724:0.8125,726:0.0625,728:0.8125,8|5|1:1,
1,0:1,711:1,712:0.6875,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0850196836798,724:0.9375,726:0.6875,728:0.1875,6|2|6:1,
1,2:1,40:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00269355618482,724:0.875,726:0.0625,728:0.875,4|9|7:1,
0,2:1,19:1,712:0.25,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00145037640721,724:0.8125,726:0.25,728:0.625,10|6|4:1,
1,2:1,60:1,712:0.6875,714:1.0,716:0.0837696335079,718:1.0,720:0.3125,722:0.104841494578,724:1.0,726:0.6875,728:0.375,7|9|3:1,
1,2:1,19:1,712:0.0625,714:0.9375,716:0.0104712041885,718:0.9375,720:0.0625,722:0.000414393259203,724:0.9375,726:0.0625,728:0.9375,8|8|9:1,
1,1:1,638:1,712:0.25,714:1.0,716:0.00523560209424,718:0.875,720:0.0625,722:0.0165066648249,724:1.0,726:0.25,728:0.75,9|2|6:1,
0,0:1,21:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:1.0,726:0.0625,728:1.0,1|3|3:1,
1,2:1,20:1,712:0.125,714:0.5625,716:0.0,718:0.0,720:0.0,722:0.000828786518406,724:0.5625,726:0.125,728:0.4375,3|1|5:1,
0,0:1,257:1,712:0.0625,714:0.5,716:0.0,718:0.0,720:0.0,722:0.00352234270323,724:0.5,726:0.0625,728:0.5,10|9|1:1,
0,0:1,31:1,712:0.0625,714:0.75,716:0.0,718:0.0,720:0.0,722:0.000207196629601,724:0.75,726:0.0625,728:0.75,1|7|9:1,
1,1:1,352:1,712:0.375,714:1.0,716:0.00523560209424,718:0.375,720:0.0625,722:0.0254161198978,724:1.0,726:0.375,728:0.375,7|8|3:1,
1,1:1,478:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00200290075281,724:1.0,726:0.125,728:0.75,7|3|10:1,
0,0:1,16:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:1.0,5|1|2:1,
0,2:1,16:1,712:0.1875,714:0.375,716:0.0,718:0.0,720:0.0,722:0.0308722978106,724:0.375,726:0.1875,728:0.25,7|8|3:1,
1,0:1,15:1,712:0.8125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0919953035431,724:1.0,726:0.8125,728:0.125,8|2|10:1,
1,1:1,17:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00890945507286,724:1.0,726:0.125,728:0.9375,3|1|3:1,
1,0:1,77:1,712:0.375,714:0.875,716:0.0,718:0.0,720:0.0,722:0.079218178051,724:0.875,726:0.375,728:0.25,3|6|1:1,
0,0:1,128:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.4375,2|2|9:1,
1,2:1,22:1,712:0.1875,714:0.75,716:0.0,718:0.0,720:0.0,722:0.00186476966641,724:0.75,726:0.125,728:0.25,7|7|9:1,
1,0:1,96:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0139512397265,724:1.0,726:0.125,728:0.875,3|3|7:1,
0,0:1,39:1,712:0.25,714:0.6875,716:0.00523560209424,718:0.25,720:0.0625,722:0.0138821741833,724:0.375,726:0.1875,728:0.25,4|6|5:1,
0,1:1,331:1,712:0.0625,714:0.125,716:0.0,718:0.0,720:0.0,722:0.000138131086401,724:0.125,726:0.0625,728:0.125,10|2|10:1,
0,1:1,711:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.000414393259203,724:0.875,726:0.0625,728:0.875,8|1|6:1,
1,0:1,94:1,712:0.5,714:1.0,716:0.020942408377,718:0.8125,720:0.1875,722:0.0500034532772,724:1.0,726:0.5,728:0.5,6|1|3:1,
1,0:1,27:1,712:0.5,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0162994681953,724:1.0,726:0.375,728:0.5,10|3|1:1,
0,0:1,115:1,712:0.125,714:0.1875,716:0.0,718:0.0,720:0.0,722:0.00103598314801,724:0.125,726:0.0625,728:0.125,4|4|10:1,
0,4:1,14:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.000414393259203,724:0.6875,726:0.0625,728:0.6875,3|7|5:1,
1,1:1,94:1,712:0.6875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0701015263485,724:1.0,726:0.6875,728:0.375,7|6|7:1,
0,0:1,16:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0104979625665,724:0.875,726:0.1875,728:0.625,3|2|2:1,
0,1:1,135:1,712:0.1875,714:0.875,716:0.0,718:0.0,720:0.0,722:0.0330133296498,724:0.875,726:0.1875,728:0.5,2|10|10:1,
1,0:1,31:1,712:0.3125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0361212790939,724:1.0,726:0.3125,728:0.4375,3|7|10:1,
0,1:1,81:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.000690655432005,724:0.8125,726:0.0625,728:0.8125,4|9|7:1,
0,1:1,511:1,712:0.3125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00165757303681,724:1.0,726:0.25,728:0.6875,9|7|4:1,
1,0:1,18:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.8125,3|10|6:1,
1,1:1,262:1,712:0.75,714:1.0,716:0.0,718:0.0,720:0.0,722:0.11975965191,724:1.0,726:0.6875,728:0.3125,7|2|4:1,
1,1:1,14:1,712:0.0625,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.00193383520961,724:0.9375,726:0.0625,728:0.9375,9|8|2:1,
1,1:1,14:1,712:0.125,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.000345327716002,724:0.8125,726:0.0625,728:0.8125,9|1|9:1,
1,2:1,72:1,712:0.375,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0531114027212,724:1.0,726:0.375,728:0.6875,7|1|8:1,
0,2:1,173:1,712:0.4375,714:0.9375,716:0.00523560209424,718:0.6875,720:0.0625,722:0.0190620899233,724:0.9375,726:0.4375,728:0.5625,4|9|10:1,
0,0:1,14:1,712:0.3125,714:0.875,716:0.0,718:0.0,720:0.0,722:0.00732094757925,724:0.875,726:0.1875,728:0.1875,8|2|2:1,
0,0:1,19:1,712:0.25,714:0.5,716:0.0,718:0.0,720:0.0,722:0.00400580150563,724:0.5,726:0.25,728:0.25,6|10|1:1,
0,2:1,401:1,712:0.1875,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00435112922163,724:0.8125,726:0.1875,728:0.6875,5|7|5:1,
0,1:1,288:1,712:0.0625,714:0.75,716:0.0,718:0.0,720:0.0,722:0.000690655432005,724:0.75,726:0.0625,728:0.75,6|3|5:1,
0,2:1,46:1,712:0.0625,714:0.375,716:0.0,718:0.0,720:0.0,722:0.00290075281442,724:0.375,726:0.0625,728:0.375,6|10|7:1,
1,1:1,29:1,712:0.875,714:1.0,716:0.0104712041885,718:0.625,720:0.0625,722:0.00221009738242,724:0.9375,726:0.5,728:0.0625,9|2|10:1,
0,1:1,63:1,712:0.0625,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00103598314801,724:0.8125,726:0.0625,728:0.8125,10|4|7:1,
1,0:1,239:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00566337454244,724:1.0,726:0.0625,728:1.0,9|3|2:1,
1,0:1,711:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:1.0,726:0.0625,728:1.0,10|1|3:1,
1,1:1,16:1,712:0.1875,714:0.9375,716:0.0104712041885,718:0.875,720:0.125,722:0.0236204157746,724:0.9375,726:0.1875,728:0.8125,10|5|4:1,
1,1:1,20:1,712:0.8125,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0363284757235,724:1.0,726:0.75,728:0.0625,10|3|5:1,
1,4:1,54:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00172663858001,724:1.0,726:0.0625,728:1.0,9|7|9:1,
1,2:1,12:1,712:0.25,714:1.0,716:0.0104712041885,718:0.9375,720:0.0625,722:0.116375440293,724:1.0,726:0.25,728:0.8125,3|9|2:1,
1,0:1,119:1,712:0.375,714:1.0,716:0.0157068062827,718:1.0,720:0.125,722:0.0254161198978,724:1.0,726:0.3125,728:0.375,2|1|2:1,
0,1:1,70:1,712:0.125,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00621589888804,724:0.8125,726:0.125,728:0.75,7|6|8:1,
1,2:1,12:1,712:0.75,714:1.0,716:0.00523560209424,718:0.0625,720:0.0625,722:0.202914565923,724:1.0,726:0.75,728:0.0625,4|2|3:1,
1,1:1,18:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.058567580634,724:1.0,726:0.25,728:0.6875,5|6|6:1,
1,0:1,58:1,712:0.1875,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00697561986325,724:0.8125,726:0.1875,728:0.5625,8|3|6:1,
1,2:1,79:1,712:0.3125,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.027211824021,724:0.9375,726:0.3125,728:0.5,1|2|8:1,
0,0:1,143:1,712:0.0625,714:0.25,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.25,726:0.0625,728:0.25,9|10|6:1,
0,0:1,34:1,712:0.0625,714:0.5,716:0.0,718:0.0,720:0.0,722:0.00214103183922,724:0.5,726:0.0625,728:0.5,7|5|7:1,
0,2:1,34:1,712:0.25,714:0.375,716:0.00523560209424,718:0.25,720:0.0625,722:0.0106360936529,724:0.375,726:0.25,728:0.1875,9|1|2:1,
1,0:1,12:1,712:0.1875,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00773534083846,724:0.8125,726:0.1875,728:0.5625,1|10|9:1,
1,2:1,27:1,712:0.3125,714:1.0,716:0.0890052356021,718:1.0,720:0.25,722:0.0305269700946,724:1.0,726:0.3125,728:0.75,2|7|4:1,
1,0:1,42:1,712:0.0625,714:0.4375,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:0.4375,10|5|1:1,
1,1:1,22:1,712:0.5,714:1.0,716:0.0,718:0.0,720:0.0,722:0.120726569514,724:1.0,726:0.5,728:0.5625,4|10|1:1,
0,0:1,19:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.000552524345604,724:0.6875,726:0.0625,728:0.6875,5|6|7:1,
1,0:1,27:1,712:0.125,714:1.0,716:0.0314136125654,718:1.0,720:0.125,722:0.00255542509842,724:1.0,726:0.125,728:0.9375,8|2|4:1,
1,0:1,657:1,712:0.125,714:1.0,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.8125,726:0.0625,728:0.8125,8|8|4:1,
1,7:1,711:1,712:0.0625,714:1.0,716:0.0,718:0.0,720:0.0,722:0.0,724:0.0,726:0.0,728:1.0,9|8|3:1,
1,0:1,19:1,712:0.125,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.00138131086401,724:0.6875,726:0.125,728:0.625,2|9|7:1,
1,2:1,16:1,712:0.1875,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00849506181366,724:1.0,726:0.1875,728:0.875,3|1|7:1,
0,0:1,46:1,712:0.125,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00600870225844,724:0.8125,726:0.125,728:0.3125,1|6|7:1,
0,0:1,77:1,712:0.125,714:0.625,716:0.0,718:0.0,720:0.0,722:0.000552524345604,724:0.625,726:0.125,728:0.3125,1|9|7:1,
1,1:1,41:1,712:0.625,714:0.9375,716:0.0,718:0.0,720:0.0,722:0.0323226742178,724:0.9375,726:0.5,728:0.0625,10|3|3:1,
1,0:1,60:1,712:0.3125,714:0.5625,716:0.0,718:0.0,720:0.0,722:0.00531804682644,724:0.5625,726:0.1875,728:0.0625,3|5|9:1,
1,0:1,85:1,712:0.1875,714:0.8125,716:0.0,718:0.0,720:0.0,722:0.00393673596243,724:0.8125,726:0.1875,728:0.6875,4|7|8:1,
0,1:1,110:1,712:0.0625,714:0.375,716:0.0,718:0.0,720:0.0,722:0.00566337454244,724:0.375,726:0.0625,728:0.375,9|10|7:1,
0,1:1,67:1,712:0.0625,714:0.1875,716:0.0,718:0.0,720:0.0,722:0.00172663858001,724:0.1875,726:0.0625,728:0.1875,4|4|8:1,
1,0:1,57:1,712:0.25,714:1.0,716:0.0,718:0.0,720:0.0,722:0.00324608053042,724:0.9375,726:0.125,728:0.75,1|6|2:1,
1,2:1,126:1,712:0.0625,714:0.6875,716:0.0,718:0.0,720:0.0,722:0.000828786518406,724:0.6875,726:0.0625,728:0.6875,7|9|10:1,
0,1:1,14:1,712:0.0625,714:0.875,716:0.0,718:0.0,720:0.0,722:6.90655432005e-05,724:0.875,726:0.0625,728:0.875,1|8|1:1,
1,2:1,711:1,712:0.25,714:1.0,716:0.00523560209424,718:1.0,720:0.0625,722:0.00884038952966,724:1.0,726:0.25,728:0.5625,5|10|10:1,
